RecipeID,Recipe Name,Ingredients,Directions,Rate
7323,Glorious Sponge Cake Recipe ,"egg,white sugar,water,lemon,lemon,flour,cream,salt","Separate the eggs.  In a large mixing bowl, beat egg yolks until very thick and lemon colored.  Beat in sugar gradually.  Add water, lemon extract and lemon rind.  Beat in flour.**In another bowl, beat egg whites until frothy.  Then add cream of tartar and salt.  Beat mixture until  whites are stiff, but not until they are dry.  Fold this whipped mixture into yolk mixture.**Pour batter into an ungreased 9 inch tube pan.  Bake at 325 degrees F (165 degrees C) for one hour, or until done.**",4
7326,Cream Cheese Pound Cake I Recipe ,"butter,cream cheese,white sugar,vanilla,almond,egg,flour","Preheat oven to 325 degrees F (165 degrees C). Grease one 10 inch tube pan.**Cream together the butter, cream cheese, and sugar until light. Stir in the vanilla and the almond extracts.  Add the flour and the eggs alternately, beginning and ending with the flour. Pour batter into the prepared pan.**Bake at 325 degrees F (165 degrees C) for 1 hour and 15 minutes or until a toothpick inserted in the center comes out clean.**",5
7329,'Karen A''s Chocolate Dump Cake Recipe ',"chocolate,milk,chocolate,chocolate","Preheat oven to 350 degrees F (175 degrees C). Lightly grease one 9 x 13 inch baking pan.**Combine chocolate pudding and milk in a saucepan and cook over medium heat until thick, stirring frequently.**Remove pan from heat and add in dry cake mix. Mix together and pour into the lightly greased 9x13 inch baking pan. Evenly spread the chocolate chips over the top of the cake.**Bake at 350 degrees F(175 degrees C) for 40 to 45 minutes.  Let cake cool and serve.**",4
7331,Buttercream Cake Frosting Recipe ,"butter,sugar,milk,vanilla,salt,milk,food coloring","'Beat butter in a large bowl until fluffy. Gradually add 3 cups of the sifted confectioners'' sugar, beating well. Slowly beat in the vanilla, salt, and 1/3 cup of the milk.  Gradually beat in the 3 remaining cups of confectioner''s sugar. Beat in additional milk (1 to 2 tablespoons) if needed, to make frosting of spreading consistency.  If desired tint the frosting pink with 6 to 8 drops of red food coloring.**'",4
7333,Strawberry Cake I Recipe ,"cake,strawberry,vegetable oil,egg,flour,strawberry,buttermilk","Thaw and drain the frozen strawberries.**Preheat oven to 350 degrees F (175 degrees C). Lightly grease on 9x13 inch cake pan.**Combine the white cake mix, strawberry gelatin, oil, eggs, flour, thawed strawberries, and buttermilk and mix until just combined. Pour batter into prepared pan.**Bake at 350 degrees F (175 degrees C) for about 25 to 35 minutes or until a toothpick inserted in the center comes out clean.**",4
7334,Ricotta Cheese Cake Recipe ,"cake,ricotta,white sugar,egg,vanilla,sugar","'Preheat oven to 350 degrees F (175 degrees C). Lightly grease one 9x13 inch pan.**Make yellow cake mix according to package directions. Pour batter into the greased 9x13 inch pan.**Mix together the ricotta cheese, sugar, eggs and vanilla extract and spoon over cake batter.**Bake at 350 degrees F (175 degrees C) for about 45 minutes.  Sprinkle cake with confectioners'' sugar when cool.**'",4
7340,Banana Nut Coconut Cake Recipe ,"coconut,white sugar,butter,egg,banana,flour,baking soda,buttermilk,vanilla,pecan,coconut,banana,butter,sugar,banana,pecan,coconut,vanilla","'Preheat oven to 350 degrees F (175 degrees C). Grease and flour two 9-inch round cake pans or one 9x13-inch pan.**In a medium bowl, cream together white sugar and 1/2 cup butter. Mix in eggs and 3 mashed bananas.**Sift together flour and baking soda in a separate bowl. Add to the creamed mixture alternately with buttermilk, mixing well after each addition. Blend in 1 teaspoon vanilla extract. Fold in 1 cup of pecans and 1 cup coconut. Pour batter into prepared pans.**Bake in the preheated oven until a tester inserted in the center comes out clean, about 45 minutes. Cool completely on wire racks.**To Make Frosting: Cream together 1/2 cup butter and confectioners'' sugar until light and fluffy. Mix in 1 medium mashed banana, 1 cup pecans, 1 cup coconut and 1 teaspoon vanilla.**'",4
7341,Cinnamon Teacake Recipe ,"butter,flour,white sugar,cinnamon,milk,white sugar,cinnamon,white sugar,cinnamon","Preheat oven to 350 degrees F (175 degrees C). Lightly grease one 6 inch round cake pan.**Melt 7 tablespoons of the butter.  In a medium sized bowl mix together the melted butter, 1/2 cup white sugar, 1 tablespoon cinnamon, and the self rising flour to form a soft dough.  Add the milk and mix again till smooth.  Pour batter into prepared pan.**Bake at 350 degrees F (175 degrees C) for 15 to 20 minutes.  Remove cake from oven and set aside. Once cake is cool enough to handle remove from its pan and place on a serving dish.**In a saucepan melt 1 tablespoon butter and mix with 1 tablespoon white sugar and 1/2 teaspoon cinnamon. Spread over top of cake.**In a small bowl stir together the remaining 1/4 cup sugar and 1 1/2 teaspoons cinnamon. Sprinkle over cake.**",4
7342,Easy Raisin Cake Recipe ,"raisin,water,butter,baking soda,salt,white sugar,cinnamon,nutmeg,walnut,flour","Preheat oven to 350 degrees F (175 degrees C). Lightly grease one 10 x 10 inch baking pan.**In a large saucepan boil the raising with the water for 10 minutes.  Add the butter or margarine and let cool.**In the same pan add the flour, soda, salt, sugar, cinnamon, nutmeg, and chopped nuts (optional), mix well and pour batter into a lightly greased 10x10 inch baking pan**Bake at 350 degrees F (175 degrees C) for 35 minutes. Serves 8 to 12.**",4
7344,Banana Nut Frosting Recipe ,"butter,sugar,banana,coconut,pecan,vanilla","'Cream together the softened butter or margarine, and confectioners'' sugar until light and fluffy. Add the banana, coconut, pecans, vanilla and mix well.  Makes enough to fill and frost a 9 inch layer cake or one 9x13 inch sheet cake.**'",4
7345,Gingerbread I Recipe ,"shortening,white sugar,egg,molasses,flour,salt,baking soda,ginger,cinnamon,water","Preheat oven to 350 degrees (175 degrees C). Grease and lightly flour one 8 inch square baking pan.**Cream shortening and sugar until light.  Add the egg and molasses and beat thoroughly.**Sift together the flour, salt, baking soda, ground ginger, and ground cinnamon.**Bring water to a boil and add alternately with flour mixture to the creamed mixture, beating well after each addition.  Pour batter into prepared pan.**Bake at 350 degrees F (175 degrees C) for 35 to 40 minutes. Serve warm and enjoy.**",4
7346,Coconut Cake I Recipe ,"cake,sour cream,white sugar,coconut,topping thawed","Prepare cake mix as per package directions for a two layer cake. Once cake is cool split layers with a thread to create four layers.**Mix together sour cream, sugar and all but a portion of the coconut (some should be reserved for top). Set aside one cup of this mixture.  Spread remainder between layers of cake.**Combine whipped topping and the reserved sour cream mixture.  Use this to ice the cake.  Toast remaining coconut and sprinkle on iced cake.  Store in the refrigerator for three days before cutting.  The longer it is refrigerated, the better it is!**",5
7347,Fresh Pineapple Upside Down Cake Recipe ,"butter,brown sugar,apple juice,flour,baking powder,salt,white sugar,egg,vanilla,pineapple","Preheat oven to 400 degrees F (205 degrees C).**Melt the butter. Brush a little bit of the butter on the inside of a 9-inch cake pan.**Mix 5 tablespoons of the butter with the dark brown sugar and 1/4 cup of the pineapple juice. Place this mixture in the bottom of the cake pan. Arrange the pineapple rings on the brown sugar mixture in a decorative pattern (be creative). Set pan aside.**Stir together the flour, salt, white sugar, and baking powder.**Separate the eggs. Beat the whites until stiff but not dry.**Beat two of the egg yolks until lemony yellow. Stir in the remaining 1/2 cup pineapple juice, vanilla, and remaining melted butter. Add this mixture to the flour mixture. Gently fold in the egg whites. Pour batter over the top of the brown sugar and pineapple rings.**Bake in the preheated oven until cake springs back when lightly touched with a finger, about 30 minutes. Let cake cool in pan for 10 minutes then cover pan tightly with a serving dish and invert so that the pineapple side is up.**",4
7348,Creamy White Layers Recipe ,"flour,baking powder,salt,egg,vanilla,sugar,whipping cream,brandy,sugar,strawberry","'Preheat oven to 350 degrees F (175 degrees C). Lightly grease and flour two 9 inch cake pans.**Stir together the cake flour, baking powder, salt, and super fine sugar.**Separate the eggs save the egg yolks for another use. In a glass or copper bowl beat the egg whites until foamy.**Mix 1 1/2 cups of the heavy cream with the vanilla. Stir into the flour mixture then fold in the egg whites. Pour batter into prepared pans.**Bake at 350 degrees F (175 degrees C ) for 30 minutes. Let cakes cool in pans for ten minutes then invert onto a wire rack to continue cooling. Once cakes are completely cool frost with fresh whipped cream and serve with fresh strawberries.**To Make Frosting: Beat on low speed until stiff 1 1/2 cups heavy cream (make sure it''s very cold).  Beat in the confectioners'' sugar and 2 1/2  teaspoons brandy.  Use immediately to frost cake.**'",4
7349,'Devil''s Food Cake I Recipe ',"butter,chocolate,white sugar,egg,water,flour,baking soda,salt,milk,vinegar","'Preheat oven to 350 degrees F (175 degrees C). Lightly grease and flour one 9x13 inch pan or two 9 inch round pans.**In a small pan melt the butter or margarine with the unsweetened chocolate. Set aside to cool slightly.**Cream together the sugar and the eggs until light in color.  Add the chocolate mixture to the eggs and temper mixture by beating well (so you don''t end up with scrambled eggs!) Add 1 cup boiled water (still warm) and blend well. Mixture will be very liquid.**Mix together the flour, baking soda, and salt.  Add this mixture to the chocolate mixture and blend well.**Mix together the vinegar and the milk and stir into the chocolate batter. Pour into prepared pan(s).**Bake at 350 degrees F (175 degrees C) for 30 minutes or until a toothpick inserted in the center comes out clean. Cake divides well for filling with mousse, or ganache, or black forest fillings.  The best clue to this cake being nearly done is that you will start to smell the aroma of chocolate filling your house!**'",4
7350,Chocolate Fudge Buttercream Frosting Recipe ,"butter,shortening,cocoa powder,sugar,milk,1 cup hot fudge topping,vanilla",'Cream together the butter or margarine with the shortening.**Sift the cocoa with the confectioners'' sugar and add to the creamed mixture.  Mix together adding 1 tablespoon at a time of milk to keep mixture smooth.  Don''t add more than 1/4 cup of milk.**Add the hot fudge topping and the vanilla extract. Blend until smooth and creamy.**',5
7359,Fabulous Oatmeal,"water,oat,cereal,white sugar,brown sugar,shortening,egg,baking soda,cinnamon,salt,flour","Pour boiling water over oats and bran cereal, and let stand 10 minutes.**Combine the remaining ingredients, and add oat mixture to them.  Pour into two 8 or 9 inch pans.**Bake at 350 degrees F ( 175 degrees C) for 30 to 40 minutes. To make muffins bake about 15 minutes, or until toothpick comes out clean.**",5
7361,Cream Cheese Frosting I Recipe ,"cream cheese,cream,sugar","Blend together the cream cheese and cream until light and fluffy.**Sift the sugar, and add to the cream cheese blend.**",4
7364,Easy Rum Cake Recipe ,"walnut,cake,rum,egg,water,vegetable oil,vanilla,Glaze,butter,water,white sugar,rum","Preheat oven to 325 degrees F (165 degrees C).  Grease and  flour a 10 inch tube or Bundt pan.  Sprinkle nuts over  the bottom of the pan.**Mix together the cake mix, 1/2 cup dark rum, eggs, 1/2 cup water, oil, and vanilla pudding mix.  Pour batter over the nuts in the pan.**Bake for 1 hour.  Cool, and invert cake on a serving plate.  Prick the top of the cake.**To Make The Glaze:  Melt the butter in a saucepan.  Stir in 1/8 cup water and the 1/2 cup sugar.  Boil for 5 minutes, stirring constantly.  Remove glaze from heat, and stir in 1/4 cup rum.  Drizzle and smooth evenly over the top and sides.**",5
7369,Rum Cake I Recipe ,"walnut,cake,rum,egg,water,vegetable oil,vanilla,butter,white sugar,water,rum","Preheat oven to 325 degrees F (165 degrees C). Grease and flour one 10 inch tube or Bundt pan. Sprinkle walnuts over the bottom of the pan.**Mix together the yellow cake mix, 1/2 cup dark rum, eggs, 1/2 cup cold water, cooking oil and instant vanilla pudding. Pour batter over nuts.**Bake at 325 degrees F (165 degrees C) for 1 hour.  Cool, invert on a serving plate and prick the top.**To Make Glaze: Melt the butter in a saucepan. Stir in 1/8 cup water and sugar.  Boil for 5 minutes, stirring constantly.  Remove mixture from heat and stir in rum. Drizzle and smooth glaze evenly over the top and sides of cake. Enjoy!**",5
7372,'Grandma''s Fudge Cake Recipe ',"chocolate,milk,flour,butter,shortening,white sugar,vanilla,cocoa powder,salt,white sugar,milk,butter","Bake chocolate cake mix according to package directions for two 9 inch layers. Let cakes cool then split layers in half.**In a saucepan mix 1-1/2 cups milk with 8 tablespoons flour, cook until thick and set aside to cool.**Beat 1 1/4 cup of butter and 5 tablespoons shortening until fluffy.  Add 1-1/2 cups sugar and mix well. Stir in the flour mixture.  Beat until mixture stands in peaks. Stir in vanilla.**Spread this mixture between the cake layers and refrigerate for 2 hours.**In a saucepan combine cocoa, 1 cup sugar, salt, 1/4 cup milk, and 1/4 cup butter. Cook over low heat and bring to a boil.  Boil mixture for one minute, do not stir. Remove from heat and add 1 teaspoon vanilla and beat until thick, this may take a few minutes.  Once thick pour mixture over cooled cake and let drizzle down sides of cake and over top.  Keep cake refrigerated.**",5
